Location,Baths,Beds,Dining Room,Laundry Room,Store Rooms,Kitchens,Drawing Room,Gym,Powder Room,Steam Room,Prayer Rooms,Lounge or Sitting Room,price_usd,additional rooms,area_squared_meter,Total Rooms,total amenity rooms,total regular rooms,State
"Kashmir Highway, Islamabad, Islamabad Capital",6.0,5.0,1,0,0,2,1,0,1,0,0,1,360425.3018561903,1,506.0,18.0,3,15.0,Islamabad Capital
"Kashmir Highway, Islamabad, Islamabad Capital",6.0,5.0,1,1,0,2,1,0,1,0,0,1,396467.83204180934,1,506.0,19.0,3,16.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",5.0,4.0,1,1,2,1,1,0,0,0,0,1,93710.57848260949,1,260.0,17.0,2,15.0,Islamabad Capital
"Bani Gala, Islamabad, Islamabad Capital",6.0,4.0,1,1,1,1,1,0,1,1,1,1,90106.32546404758,1,156.0,20.0,5,15.0,Islamabad Capital
"E-11, Islamabad, Islamabad Capital",6.0,6.0,0,0,0,0,0,0,0,0,0,0,306361.5065777618,0,416.0,12.0,0,12.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",6.0,7.0,1,1,2,2,1,0,1,0,1,1,126148.85564966661,1,260.0,24.0,4,20.0,Islamabad Capital
"CBR Town, Islamabad, Islamabad Capital",6.0,5.0,1,0,2,2,1,0,0,1,0,1,120742.47612182375,1,182.0,20.0,3,17.0,Islamabad Capital
"Mumtaz City, Islamabad, Islamabad Capital",5.0,4.0,0,0,0,0,0,0,0,0,0,0,93710.57848260949,0,156.0,9.0,0,9.0,Islamabad Capital
"Bahria Town, Islamabad, Islamabad Capital",6.0,5.0,0,0,0,2,1,0,1,0,0,1,162191.38583528565,1,260.0,17.0,3,14.0,Islamabad Capital
"E-11, Islamabad, Islamabad Capital",5.0,5.0,1,1,0,0,1,1,1,1,1,1,221661.56064155704,1,182.0,19.0,6,13.0,Islamabad Capital
"Bahria Town, Islamabad, Islamabad Capital",4.0,3.0,1,0,0,2,1,0,0,0,0,1,84699.94593620472,1,130.0,13.0,2,11.0,Islamabad Capital
"G-11, Islamabad, Islamabad Capital",4.0,4.0,0,0,0,0,0,0,0,0,0,0,153180.7532888809,0,145.6,8.0,0,8.0,Islamabad Capital
"F-10, Islamabad, Islamabad Capital",6.0,6.0,1,1,0,1,1,0,1,0,0,1,648765.5433411426,1,506.0,19.0,3,16.0,Islamabad Capital
"E-11, Islamabad, Islamabad Capital",5.0,5.0,1,0,1,2,1,1,1,1,1,1,227067.9401693999,1,208.0,21.0,6,15.0,Islamabad Capital
"Kashmir Highway, Islamabad, Islamabad Capital",5.0,4.0,1,0,0,2,1,0,1,0,0,1,234276.44620652372,1,260.0,16.0,3,13.0,Islamabad Capital
"Pakistan Town, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,79293.56640836188,1,130.0,11.0,0,11.0,Islamabad Capital
"D-17, Islamabad, Islamabad Capital",5.0,5.0,1,0,1,2,1,0,0,0,1,0,99116.95801045233,1,234.0,17.0,2,15.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",2.0,2.0,0,0,0,1,0,0,0,0,0,0,25950.621733645705,1,130.0,6.0,0,6.0,Islamabad Capital
"D-17, Islamabad, Islamabad Capital",5.0,5.0,1,0,2,2,1,0,0,0,1,0,108127.59055685709,1,260.0,18.0,2,16.0,Islamabad Capital
"D-17, Islamabad, Islamabad Capital",6.0,5.0,1,1,1,2,1,0,0,0,0,0,118940.3496125428,1,234.0,18.0,1,17.0,Islamabad Capital
"FECHS, Islamabad, Islamabad Capital",4.0,3.0,0,0,0,0,0,0,0,0,0,0,82897.81942692377,0,208.0,7.0,0,7.0,Islamabad Capital
"Top City 1, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,1,1,1,1,1,169399.89187240944,1,260.0,24.0,6,18.0,Islamabad Capital
"FECHS, Islamabad, Islamabad Capital",6.0,5.0,0,0,0,0,0,0,0,0,0,0,97314.83150117139,0,208.0,11.0,0,11.0,Islamabad Capital
"National Police Foundation O-9, Islamabad, Islamabad Capital",6.0,4.0,1,1,1,2,1,0,0,0,0,1,117138.22310326186,1,260.0,18.0,2,16.0,Islamabad Capital
"F-17, Islamabad, Islamabad Capital",6.0,5.0,1,1,1,0,1,0,1,0,0,0,97314.83150117139,1,208.0,17.0,2,15.0,Islamabad Capital
"G-11, Islamabad, Islamabad Capital",4.0,5.0,1,1,1,2,1,1,1,1,1,1,198233.91602090467,1,208.0,21.0,6,15.0,Islamabad Capital
"D-12, Islamabad, Islamabad Capital",4.0,4.0,1,1,1,1,1,1,1,1,1,1,306361.5065777618,1,260.0,19.0,6,13.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",6.0,6.0,1,1,2,2,1,0,1,1,1,1,279329.6089385475,1,506.0,24.0,5,19.0,Islamabad Capital
"G-11, Islamabad, Islamabad Capital",2.0,2.0,0,0,0,0,0,0,0,0,0,0,117138.22310326186,1,184.6,5.0,0,5.0,Islamabad Capital
"Bahria Town, Islamabad, Islamabad Capital",3.0,3.0,1,1,1,1,1,0,1,1,1,1,93710.57848260949,1,130.0,16.0,5,11.0,Islamabad Capital
"Faisal Town - F-18, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,108127.59055685709,0,208.0,10.0,0,10.0,Islamabad Capital
"D-17, Islamabad, Islamabad Capital",6.0,6.0,1,1,0,0,1,1,1,1,1,1,180212.65092809516,1,506.0,21.0,6,15.0,Islamabad Capital
"G-7, Islamabad, Islamabad Capital",4.0,4.0,0,0,0,0,0,0,0,0,0,0,138763.74121463328,1,145.6,9.0,0,9.0,Islamabad Capital
"G-6, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,239682.82573436658,1,254.8,11.0,0,11.0,Islamabad Capital
"Bani Gala, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,160389.25932600469,0,390.0,10.0,0,10.0,Islamabad Capital
"B-17, Islamabad, Islamabad Capital",5.0,5.0,1,1,1,2,1,0,1,0,0,1,93710.57848260949,1,208.0,19.0,3,16.0,Islamabad Capital
"F-17, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,107767.16525500092,1,182.0,11.0,0,11.0,Islamabad Capital
"Faisal Town - F-18, Islamabad, Islamabad Capital",5.0,4.0,1,1,0,2,1,0,1,0,0,0,68480.80735267616,1,130.0,16.0,2,14.0,Islamabad Capital
"Bani Gala, Islamabad, Islamabad Capital",5.0,4.0,1,1,1,2,1,0,1,0,1,1,93710.57848260949,1,182.0,19.0,4,15.0,Islamabad Capital
"Bani Gala, Islamabad, Islamabad Capital",5.0,4.0,1,1,1,2,1,0,0,0,0,1,133357.36168679042,1,260.0,17.0,2,15.0,Islamabad Capital
"Bani Gala, Islamabad, Islamabad Capital",6.0,4.0,1,1,1,2,1,0,1,0,0,1,129753.10866822851,1,312.0,19.0,3,16.0,Islamabad Capital
"Bani Gala, Islamabad, Islamabad Capital",3.0,3.0,1,1,0,2,1,0,0,0,0,1,27031.897639214272,1,78.0,13.0,2,11.0,Islamabad Capital
"B-17, Islamabad, Islamabad Capital",5.0,4.0,1,1,1,0,1,0,0,0,1,0,100919.0845197333,1,182.0,15.0,2,13.0,Islamabad Capital
"B-17, Islamabad, Islamabad Capital",6.0,4.0,0,0,0,0,0,0,0,0,0,0,82897.81942692377,0,182.0,10.0,0,10.0,Islamabad Capital
"Islamabad - Murree Expressway, Islamabad, Islamabad Capital",4.0,4.0,0,0,0,2,0,0,0,0,0,0,46855.289241304745,1,130.0,11.0,0,11.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",6.0,5.0,0,0,0,0,0,0,0,0,0,0,162191.38583528565,1,260.0,12.0,0,12.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",6.0,5.0,0,1,1,2,1,0,1,0,0,0,243287.07875292847,1,270.40000000000003,18.0,2,16.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",6.0,7.0,0,0,1,0,1,0,0,0,0,0,180212.65092809516,1,158.6,16.0,1,15.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",4.0,5.0,0,1,0,1,1,0,0,0,0,0,158587.13281672375,1,145.6,13.0,1,12.0,Islamabad Capital
"Khanna Pul, Islamabad, Islamabad Capital",2.0,2.0,0,0,0,0,0,0,0,0,0,0,16219.138583528564,0,78.0,4.0,0,4.0,Islamabad Capital
"Khanna Pul, Islamabad, Islamabad Capital",6.0,6.0,0,0,0,0,0,0,0,0,0,0,25229.771129933324,0,78.0,12.0,0,12.0,Islamabad Capital
"Khanna Pul, Islamabad, Islamabad Capital",2.0,2.0,0,0,0,0,0,0,0,0,0,0,10812.75905568571,0,52.0,4.0,0,4.0,Islamabad Capital
"Khanna Pul, Islamabad, Islamabad Capital",2.0,2.0,0,0,0,0,0,0,0,0,0,0,12614.885564966662,1,52.0,5.0,0,5.0,Islamabad Capital
"Khanna Pul, Islamabad, Islamabad Capital",4.0,4.0,0,0,0,0,0,0,0,0,0,0,22346.3687150838,0,78.0,8.0,0,8.0,Islamabad Capital
"F-10, Islamabad, Islamabad Capital",6.0,6.0,0,0,0,0,0,0,0,0,0,0,612723.0131555236,0,556.6,12.0,0,12.0,Islamabad Capital
"Khanna Pul, Islamabad, Islamabad Capital",3.0,3.0,0,0,0,0,0,0,0,0,0,0,21625.51811137142,0,78.0,6.0,0,6.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",7.0,7.0,1,1,1,1,1,0,1,1,1,1,351414.6693097856,1,369.2,24.0,5,19.0,Islamabad Capital
"G-11, Islamabad, Islamabad Capital",5.0,4.0,0,0,0,2,0,0,0,0,0,1,131555.23517750946,1,104.0,13.0,1,12.0,Islamabad Capital
"Faisal Town - F-18, Islamabad, Islamabad Capital",6.0,5.0,0,0,0,2,1,0,0,0,0,0,70282.9338619571,1,130.0,15.0,1,14.0,Islamabad Capital
"Bahria Town, Islamabad, Islamabad Capital",3.0,3.0,1,0,0,1,1,0,1,0,0,1,86502.07244548568,1,130.0,12.0,3,9.0,Islamabad Capital
"Bani Gala, Islamabad, Islamabad Capital",3.0,3.0,0,0,0,1,0,0,0,0,0,0,28834.024148495224,1,91.0,8.0,0,8.0,Islamabad Capital
"Bahria Town, Islamabad, Islamabad Capital",6.0,5.0,1,0,0,2,1,0,0,0,0,0,163993.51234456658,1,260.0,16.0,1,15.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,7.0,1,1,1,2,1,1,1,1,1,1,270318.97639214277,1,283.40000000000003,25.0,6,19.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",6.0,6.0,0,0,1,2,0,0,0,0,0,0,356821.0488376284,1,506.0,16.0,0,16.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,1,1,1,1,1,299153.000540638,1,312.0,24.0,6,18.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,5.0,1,1,1,2,1,1,1,1,1,1,169399.89187240944,1,208.0,23.0,6,17.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",5.0,4.0,0,0,1,2,0,0,0,0,0,0,99116.95801045233,1,130.0,13.0,0,13.0,Islamabad Capital
"I-10, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,1,1,1,1,1,162191.38583528565,1,241.8,24.0,6,18.0,Islamabad Capital
"I-10, Islamabad, Islamabad Capital",3.0,3.0,1,1,1,1,1,1,1,1,1,1,81095.69291764282,1,114.4,17.0,6,11.0,Islamabad Capital
"I-10, Islamabad, Islamabad Capital",3.0,3.0,1,1,1,1,1,1,1,1,1,1,108127.59055685709,1,145.6,17.0,6,11.0,Islamabad Capital
"I-10, Islamabad, Islamabad Capital",3.0,3.0,1,1,1,1,1,1,1,1,1,1,126148.85564966661,1,174.20000000000002,17.0,6,11.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,7.0,1,0,0,2,1,0,0,0,1,0,324382.7716705713,1,369.2,19.0,2,17.0,Islamabad Capital
"Bhara kahu, Islamabad, Islamabad Capital",3.0,3.0,1,0,1,1,1,0,0,0,0,1,61272.30131555235,1,208.0,12.0,2,10.0,Islamabad Capital
"Simly Dam Road, Islamabad, Islamabad Capital",3.0,3.0,1,0,1,1,1,0,0,0,0,1,61272.30131555235,1,208.0,12.0,2,10.0,Islamabad Capital
"G-11, Islamabad, Islamabad Capital",4.0,4.0,1,1,0,0,1,1,1,1,1,1,154982.87979816183,1,130.0,17.0,6,11.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",4.0,3.0,0,0,1,1,0,0,0,0,0,0,64876.554334114255,1,182.0,10.0,0,10.0,Islamabad Capital
"I-8, Islamabad, Islamabad Capital",6.0,9.0,0,0,0,1,0,0,0,0,0,0,378446.5669489998,1,325.0,17.0,0,17.0,Islamabad Capital
"G-9, Islamabad, Islamabad Capital",5.0,5.0,1,1,1,1,1,0,1,1,1,1,221661.56064155704,1,174.20000000000002,20.0,5,15.0,Islamabad Capital
"G-10, Islamabad, Islamabad Capital",6.0,7.0,1,1,1,1,1,0,1,1,1,1,306361.5065777618,1,283.40000000000003,23.0,5,18.0,Islamabad Capital
"G-9, Islamabad, Islamabad Capital",6.0,7.0,1,1,1,1,1,0,1,1,1,1,486574.15750585694,1,369.2,23.0,5,18.0,Islamabad Capital
"G-8, Islamabad, Islamabad Capital",5.0,5.0,1,1,1,1,1,0,1,1,1,1,324382.7716705713,1,322.40000000000003,20.0,5,15.0,Islamabad Capital
"B-17, Islamabad, Islamabad Capital",4.0,6.0,0,0,0,0,0,0,0,0,0,0,81095.69291764282,0,130.0,10.0,0,10.0,Islamabad Capital
"D-12, Islamabad, Islamabad Capital",6.0,8.0,1,1,1,2,1,0,0,0,1,1,555054.9648585331,1,364.0,23.0,3,20.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",5.0,4.0,0,0,0,0,0,0,0,0,0,0,180212.65092809516,0,208.0,9.0,0,9.0,Islamabad Capital
"D-12, Islamabad, Islamabad Capital",4.0,4.0,1,0,1,2,1,0,0,0,0,0,154982.87979816183,1,104.0,14.0,1,13.0,Islamabad Capital
"F-17, Islamabad, Islamabad Capital",6.0,6.0,1,1,0,0,1,0,1,0,0,0,97314.83150117139,1,208.0,17.0,2,15.0,Islamabad Capital
"F-11, Islamabad, Islamabad Capital",5.0,5.0,1,1,1,1,1,0,1,1,1,1,648765.5433411426,1,657.8000000000001,20.0,5,15.0,Islamabad Capital
"National Police Foundation O-9, Islamabad, Islamabad Capital",6.0,7.0,0,0,1,2,0,0,0,0,0,0,216255.18111371418,1,556.6,17.0,0,17.0,Islamabad Capital
"F-11, Islamabad, Islamabad Capital",2.0,2.0,1,1,1,1,1,1,1,1,1,1,443323.1212831141,1,506.0,15.0,6,9.0,Islamabad Capital
"F-10, Islamabad, Islamabad Capital",6.0,6.0,0,0,0,0,0,0,0,0,0,0,684808.0735267616,0,657.8000000000001,12.0,0,12.0,Islamabad Capital
"F-11, Islamabad, Islamabad Capital",8.0,7.0,1,0,0,3,1,0,0,0,0,1,396467.83204180934,1,416.0,22.0,2,20.0,Islamabad Capital
"F-11, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,1,1,1,1,1,1,1,540637.9527842855,1,657.8000000000001,23.0,6,17.0,Islamabad Capital
"F-11, Islamabad, Islamabad Capital",5.0,5.0,1,1,1,1,1,1,1,1,1,1,245089.2052622094,1,182.0,21.0,6,15.0,Islamabad Capital
"F-11, Islamabad, Islamabad Capital",9.0,8.0,0,0,2,2,0,0,0,0,0,0,576680.4829699046,1,657.8000000000001,22.0,0,22.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",6.0,6.0,1,0,2,2,1,0,1,0,0,1,432510.36222742836,1,506.0,21.0,3,18.0,Islamabad Capital
"G-11, Islamabad, Islamabad Capital",4.0,4.0,1,0,0,1,1,0,0,0,0,0,212650.92809515228,1,208.0,12.0,1,11.0,Islamabad Capital
"PWD Housing Scheme, Islamabad, Islamabad Capital",6.0,4.0,1,1,1,2,1,0,1,1,0,1,133357.36168679042,1,260.0,20.0,4,16.0,Islamabad Capital
"F-11, Islamabad, Islamabad Capital",6.0,6.0,1,0,1,1,1,0,1,1,1,1,648765.5433411426,1,657.8000000000001,21.0,5,16.0,Islamabad Capital
"Bahria Town, Islamabad, Islamabad Capital",6.0,5.0,1,1,1,2,1,1,1,1,1,1,88304.19895476663,1,130.0,23.0,6,17.0,Islamabad Capital
"D-12, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,147774.37376103803,1,104.0,11.0,0,11.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,0,0,0,0,1,335195.530726257,1,364.0,19.0,2,17.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,6.0,1,1,0,2,1,0,0,0,0,1,266714.72337358084,1,260.0,19.0,2,17.0,Islamabad Capital
"F-6, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,1,1,1,1,1,612723.0131555236,1,462.8,24.0,6,18.0,Islamabad Capital
"F-6, Islamabad, Islamabad Capital",6.0,6.0,0,0,0,0,0,0,0,0,0,0,612723.0131555236,1,462.8,13.0,0,13.0,Islamabad Capital
"G-9, Islamabad, Islamabad Capital",6.0,6.0,0,0,0,0,0,0,0,0,0,0,288340.2414849523,1,312.0,13.0,0,13.0,Islamabad Capital
"Gulberg, Islamabad, Islamabad Capital",3.0,3.0,1,1,1,2,1,0,1,1,1,1,81095.69291764282,1,130.0,17.0,5,12.0,Islamabad Capital
"G-11, Islamabad, Islamabad Capital",6.0,8.0,0,0,0,0,0,0,0,0,0,0,497386.91656154266,1,506.0,15.0,0,15.0,Islamabad Capital
"F-10, Islamabad, Islamabad Capital",6.0,6.0,0,0,0,0,0,0,0,0,0,0,558659.217877095,1,506.0,13.0,0,13.0,Islamabad Capital
"Gulberg, Islamabad, Islamabad Capital",3.0,3.0,1,1,1,2,1,1,1,1,1,1,72085.06037123807,1,130.0,18.0,6,12.0,Islamabad Capital
"E-18, Islamabad, Islamabad Capital",6.0,7.0,1,1,0,2,1,0,1,0,0,1,95512.70499189044,1,260.0,21.0,3,18.0,Islamabad Capital
"PWD Housing Scheme, Islamabad, Islamabad Capital",5.0,5.0,1,1,0,0,1,0,0,0,0,0,108127.59055685709,1,156.0,14.0,1,13.0,Islamabad Capital
"PWD Housing Scheme, Islamabad, Islamabad Capital",7.0,7.0,1,1,0,0,1,0,0,0,0,0,149576.500270319,1,312.0,18.0,1,17.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",6.0,7.0,1,1,1,1,1,0,1,0,1,1,396467.83204180934,1,506.0,22.0,4,18.0,Islamabad Capital
"Ali Pur, Islamabad, Islamabad Capital",4.0,5.0,0,1,1,3,1,0,0,0,0,1,50459.54225986665,1,143.0,17.0,2,15.0,Islamabad Capital
"D-12, Islamabad, Islamabad Capital",4.0,4.0,1,1,2,2,1,0,0,0,0,1,297350.874031357,1,260.0,17.0,2,15.0,Islamabad Capital
"I-8, Islamabad, Islamabad Capital",6.0,9.0,0,0,0,0,0,0,0,0,0,0,428906.1092088665,0,369.2,15.0,0,15.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",6.0,7.0,1,1,2,2,1,0,1,1,0,1,180212.65092809516,1,506.0,24.0,4,20.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,5.0,1,1,0,0,1,1,1,1,1,1,183816.90394665705,1,208.0,20.0,6,14.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,1,1,1,1,1,333393.404216976,1,369.2,24.0,6,18.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",4.0,4.0,0,0,0,0,0,0,0,0,0,0,126148.85564966661,1,104.0,9.0,0,9.0,Islamabad Capital
"Ghauri Town, Islamabad, Islamabad Capital",6.0,7.0,1,1,1,2,1,0,0,0,1,1,72085.06037123807,1,182.0,22.0,3,19.0,Islamabad Capital
"Ghauri Town, Islamabad, Islamabad Capital",6.0,7.0,1,1,1,2,1,0,1,0,1,1,93710.57848260949,1,182.0,23.0,4,19.0,Islamabad Capital
"G-11, Islamabad, Islamabad Capital",6.0,6.0,1,0,2,2,1,0,0,0,0,1,450531.6273202379,1,369.2,20.0,2,18.0,Islamabad Capital
"B-17, Islamabad, Islamabad Capital",5.0,5.0,1,1,1,1,1,0,0,1,0,0,79293.56640836188,1,130.0,17.0,2,15.0,Islamabad Capital
"B-17, Islamabad, Islamabad Capital",5.0,5.0,1,1,1,0,1,0,1,1,1,1,108127.59055685709,1,182.0,19.0,5,14.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",6.0,6.0,1,0,0,2,1,0,0,0,0,0,180212.65092809516,1,312.0,17.0,1,16.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",6.0,7.0,1,0,2,2,1,0,0,1,0,1,162191.38583528565,1,312.0,22.0,3,19.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",6.0,7.0,1,0,2,2,1,0,0,1,0,1,136961.61470535232,1,260.0,22.0,3,19.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,0,1,1,1,1,266714.72337358084,1,260.0,23.0,5,18.0,Islamabad Capital
"D-12, Islamabad, Islamabad Capital",4.0,4.0,1,1,1,1,1,1,1,1,1,1,158587.13281672375,1,104.0,19.0,6,13.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,1,1,1,1,1,209046.67507659039,1,208.0,24.0,6,18.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",5.0,4.0,1,1,1,2,1,1,1,1,1,1,117138.22310326186,1,114.4,21.0,6,15.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,7.0,0,0,0,0,0,0,0,0,0,0,324382.7716705713,0,369.2,13.0,0,13.0,Islamabad Capital
"G-15, Islamabad, Islamabad Capital",6.0,5.0,1,1,1,0,1,1,1,1,1,1,113533.97008469995,1,182.0,21.0,6,15.0,Islamabad Capital
"F-10, Islamabad, Islamabad Capital",6.0,5.0,1,1,2,1,1,1,1,1,1,1,645161.2903225807,1,556.6,23.0,6,17.0,Islamabad Capital
"E-11, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,2,1,0,1,1,1,1,189223.2834744999,1,156.0,23.0,5,18.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",8.0,6.0,1,1,0,2,1,0,0,1,1,1,162191.38583528565,1,322.40000000000003,23.0,4,19.0,Islamabad Capital
"CBR Town, Islamabad, Islamabad Capital",5.0,4.0,1,1,0,2,1,0,0,1,1,1,108127.59055685709,1,208.0,18.0,4,14.0,Islamabad Capital
"CBR Town, Islamabad, Islamabad Capital",8.0,6.0,1,1,0,2,1,0,0,1,1,1,189223.2834744999,1,369.2,23.0,4,19.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",6.0,6.0,1,1,2,2,1,0,1,0,1,1,333393.404216976,1,506.0,23.0,4,19.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",4.0,3.0,1,1,1,1,1,0,1,0,1,1,154982.87979816183,1,260.0,16.0,4,12.0,Islamabad Capital
"G-9, Islamabad, Islamabad Capital",6.0,7.0,0,0,0,0,0,0,0,0,0,0,288340.2414849523,0,364.0,13.0,0,13.0,Islamabad Capital
"Top City 1, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,174806.2714002523,0,260.0,10.0,0,10.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,7.0,1,0,1,1,1,0,0,0,0,0,297350.874031357,1,364.0,18.0,1,17.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",8.0,7.0,1,1,1,2,1,0,1,0,1,1,336997.65723553795,1,506.0,25.0,4,21.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",4.0,4.0,1,1,1,2,1,0,0,0,0,1,129753.10866822851,1,104.0,16.0,2,14.0,Islamabad Capital
"Soan Garden, Islamabad, Islamabad Capital",2.0,4.0,0,0,1,2,1,0,0,0,0,0,72085.06037123807,1,130.0,11.0,1,10.0,Islamabad Capital
"Top City 1, Islamabad, Islamabad Capital",6.0,6.0,1,0,1,3,1,0,1,0,1,1,189223.2834744999,1,260.0,22.0,4,18.0,Islamabad Capital
"E-18, Islamabad, Islamabad Capital",4.0,4.0,0,0,1,1,0,0,0,0,0,0,57668.04829699045,1,182.0,11.0,0,11.0,Islamabad Capital
"E-18, Islamabad, Islamabad Capital",3.0,2.0,0,0,0,1,0,0,0,0,0,0,43251.03622274284,1,182.0,7.0,0,7.0,Islamabad Capital
"E-18, Islamabad, Islamabad Capital",6.0,4.0,0,0,1,2,0,0,0,0,0,0,57668.04829699045,1,130.0,14.0,0,14.0,Islamabad Capital
"E-18, Islamabad, Islamabad Capital",3.0,2.0,0,0,1,1,0,0,0,0,0,0,50459.54225986665,1,182.0,8.0,0,8.0,Islamabad Capital
"E-18, Islamabad, Islamabad Capital",3.0,3.0,0,0,1,1,0,0,0,0,0,0,52261.668769147596,1,182.0,9.0,0,9.0,Islamabad Capital
"F-17, Islamabad, Islamabad Capital",3.0,3.0,0,0,2,1,0,0,0,0,0,0,86502.07244548568,1,260.0,10.0,0,10.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",6.0,6.0,1,1,2,2,1,1,1,1,1,1,198233.91602090467,1,182.0,25.0,6,19.0,Islamabad Capital
"CBR Town, Islamabad, Islamabad Capital",6.0,5.0,1,0,2,2,1,0,1,0,0,1,129753.10866822851,1,182.0,20.0,3,17.0,Islamabad Capital
"G-13, Islamabad, Islamabad Capital",5.0,5.0,0,0,1,2,0,0,0,0,0,0,111731.843575419,1,114.4,14.0,0,14.0,Islamabad Capital
"Lehtarar Road, Islamabad, Islamabad Capital",2.0,4.0,0,1,1,2,1,0,0,0,1,1,30636.150657776176,1,130.0,14.0,3,11.0,Islamabad Capital
"DHA Defence, Islamabad, Islamabad Capital",2.0,2.0,0,0,0,0,0,0,0,0,0,0,28834.024148495224,0,130.0,4.0,0,4.0,Islamabad Capital
"G-9, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,273923.22941070463,0,369.2,10.0,0,10.0,Islamabad Capital
"G-9, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,275725.35591998557,0,369.2,10.0,0,10.0,Islamabad Capital
"G-9, Islamabad, Islamabad Capital",5.0,5.0,0,0,0,0,0,0,0,0,0,0,277527.48242926656,0,369.2,10.0,0,10.0,Islamabad Capital
"B-17, Islamabad, Islamabad Capital",4.0,4.0,0,0,1,2,0,1,0,1,0,0,64876.554334114255,1,130.0,14.0,2,12.0,Islamabad Capital
"Bahria Town, Islamabad, Islamabad Capital",6.0,5.0,1,1,0,0,1,1,1,1,1,1,387457.1994954046,1,506.0,20.0,6,14.0,Islamabad Capital
"Pakistan Town, Islamabad, Islamabad Capital",4.0,4.0,1,1,0,0,1,0,0,0,0,0,73887.18688051902,1,130.0,12.0,1,11.0,Islamabad Capital
"F-17, Islamabad, Islamabad Capital",6.0,5.0,1,1,1,2,1,0,1,0,0,0,115336.0965939809,1,260.0,19.0,2,17.0,Islamabad Capital
"F-11, Islamabad, Islamabad Capital",6.0,6.0,1,1,1,1,1,1,1,1,1,1,540637.9527842855,1,506.0,23.0,6,17.0,Islamabad Capital
